timestamp,price
2011-12-19T00:00:00,2.9554175928
2011-12-20T00:00:00,3.2033260724
2011-12-21T00:00:00,3.5955878273
2011-12-22T00:00:00,3.8371528668
2011-12-23T00:00:00,3.7276506625
2011-12-24T00:00:00,3.6606242677
2011-12-25T00:00:00,3.6313976008
2011-12-26T00:00:00,3.7673884911
2011-12-27T00:00:00,3.9305170342
2011-12-28T00:00:00,3.8095950099
2011-12-29T00:00:00,3.8419751677
2011-12-30T00:00:00,3.8315760542
2011-12-31T00:00:00,3.9689322285
2012-01-01T00:00:00,4.2363040024
2012-01-02T00:00:00,4.7138353638
2012-01-03T00:00:00,4.792569251
2012-01-04T00:00:00,4.5129481532
2012-01-05T00:00:00,5.1080140344
2012-01-06T00:00:00,6.1262898
2012-01-07T00:00:00,6.0695743395
2012-01-08T00:00:00,6.5532246617
2012-01-09T00:00:00,6.4863468963
2012-01-10T00:00:00,6.0777716998
2012-01-11T00:00:00,6.4648266726
2012-01-12T00:00:00,6.3460208256
2012-01-13T00:00:00,6.4463729789
2012-01-14T00:00:00,5.9080463753
2012-01-15T00:00:00,6.2571733241
2012-01-16T00:00:00,6.2763737713
2012-01-17T00:00:00,6.3078949349
2012-01-18T00:00:00,5.9247390993
2012-01-19T00:00:00,6.1864140203
2012-01-20T00:00:00,6.1459962485
2012-01-21T00:00:00,5.8770963816
2012-01-22T00:00:00,5.7166002599
2012-01-23T00:00:00,5.9960378567
2012-01-24T00:00:00,5.8556278888
2012-01-25T00:00:00,5.8522891658
2012-01-26T00:00:00,5.9080529794
2012-01-27T00:00:00,5.3766600142
2012-01-28T00:00:00,5.1748851773
2012-01-29T00:00:00,5.1902967001
2012-01-30T00:00:00,4.9550495969
2012-01-31T00:00:00,5.1143932107
2012-02-01T00:00:00,5.1081796888
2012-02-02T00:00:00,5.2971856562
2012-02-03T00:00:00,5.5973579341
2012-02-04T00:00:00,5.5535992441
2012-02-05T00:00:00,5.4826920684
2012-02-06T00:00:00,5.3891569112
2012-02-07T00:00:00,5.2744188593
2012-02-08T00:00:00,5.2972110256
2012-02-09T00:00:00,5.2751285048
2012-02-10T00:00:00,5.3652884831
2012-02-11T00:00:00,5.3958389406
2012-02-12T00:00:00,5.1502165471
2012-02-13T00:00:00,5.3191681781
2012-02-14T00:00:00,5.0536185892
2012-02-15T00:00:00,4.2045418293
2012-02-16T00:00:00,4.7619235709
2012-02-17T00:00:00,4.2495028201
2012-02-18T00:00:00,4.0580099155
2012-02-19T00:00:00,4.1127302215
2012-02-20T00:00:00,4.0523060873
2012-02-21T00:00:00,4.0162715014
2012-02-22T00:00:00,3.9791768378
2012-02-23T00:00:00,4.0839448669
2012-02-24T00:00:00,4.2892074837
2012-02-25T00:00:00,4.5862869897
2012-02-26T00:00:00,4.6709427792
2012-02-27T00:00:00,4.6112226141
2012-02-28T00:00:00,4.6053493013
2012-02-29T00:00:00,4.6343884234
2012-03-01T00:00:00,4.5599771001
2012-03-02T00:00:00,4.5248516062
2012-03-03T00:00:00,4.4076779529
2012-03-04T00:00:00,4.4940968247
2012-03-05T00:00:00,4.4450635473
2012-03-06T00:00:00,4.5398287443
2012-03-07T00:00:00,4.5932591967
2012-03-08T00:00:00,4.6133870052
2012-03-09T00:00:00,4.5602725132
2012-03-10T00:00:00,4.4803112222
2012-03-11T00:00:00,4.467852563
2012-03-12T00:00:00,4.5163131733
2012-03-13T00:00:00,4.5163285125
2012-03-14T00:00:00,4.8262864762
2012-03-15T00:00:00,4.9428751266
2012-03-16T00:00:00,4.9178651116
2012-03-17T00:00:00,4.9107342862
2012-03-18T00:00:00,4.9017241586
2012-03-19T00:00:00,4.9250446368
2012-03-20T00:00:00,4.522810636
2012-03-21T00:00:00,4.6826696383
2012-03-22T00:00:00,4.4800847621
2012-03-23T00:00:00,4.4529958331
2012-03-24T00:00:00,4.3508490281
2012-03-25T00:00:00,4.3841970558
2012-03-26T00:00:00,4.3320186694
2012-03-27T00:00:00,4.2994128486
2012-03-28T00:00:00,4.4121650322
2012-03-29T00:00:00,4.3876294674
2012-03-30T00:00:00,4.4423831615
2012-03-31T00:00:00,4.4596267838
2012-04-01T00:00:00,4.4882243845
2012-04-02T00:00:00,4.5140061642
2012-04-03T00:00:00,4.5674728244
2012-04-04T00:00:00,4.5944646479
2012-04-05T00:00:00,4.5287923521
2012-04-06T00:00:00,4.5276505357
2012-04-07T00:00:00,4.5418080545
2012-04-08T00:00:00,4.4830099692
2012-04-09T00:00:00,4.4951460547
2012-04-10T00:00:00,4.4590463552
2012-04-11T00:00:00,4.4286566747
2012-04-12T00:00:00,4.5050699955
2012-04-13T00:00:00,4.5158691902
2012-04-14T00:00:00,4.5626870897
2012-04-15T00:00:00,4.5553026527
2012-04-16T00:00:00,4.6163218659
2012-04-17T00:00:00,4.5451714121
2012-04-18T00:00:00,4.5881329129
2012-04-19T00:00:00,4.6982616495
2012-04-20T00:00:00,4.7541890967
2012-04-21T00:00:00,4.879606826
2012-04-22T00:00:00,4.8476236672
2012-04-23T00:00:00,4.8299352627
2012-04-24T00:00:00,4.7351318921
2012-04-25T00:00:00,4.696858304
2012-04-26T00:00:00,4.7172288855
2012-04-27T00:00:00,4.7070654784
2012-04-28T00:00:00,4.7406531193
2012-04-29T00:00:00,4.5992680457
2012-04-30T00:00:00,4.5160693073
2012-05-01T00:00:00,4.5978254152
2012-05-02T00:00:00,4.589582469
2012-05-03T00:00:00,4.6449744489
2012-05-04T00:00:00,4.7205940985
2012-05-05T00:00:00,4.6884298542
2012-05-06T00:00:00,4.6965759522
2012-05-07T00:00:00,4.6702772317
2012-05-08T00:00:00,4.6637319693
